"","service_date","from_stop_id","to_stop_id","route_id","direction_id","start_time_sec","end_time_sec","travel_time_sec","from_stop_sequence","from_stop_name","from_stop_lon","from_stop_lat","stop_sequence","stop_name","stop_lon","stop_lat"
"250","2021-11-01",70126,70144,"Green-B",1,70663,71552,889,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"251","2021-11-01",70126,70144,"Green-B",1,70574,71446,872,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"252","2021-12-01",70126,70144,"Green-B",1,79672,80363,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"253","2021-12-01",70126,70144,"Green-B",1,78711,79258,547,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"254","2021-12-01",70126,70144,"Green-B",1,84634,85110,476,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"255","2021-12-01",70126,70144,"Green-B",1,85712,86181,469,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"256","2021-12-01",70126,70144,"Green-B",1,86289,87305,1016,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"257","2021-12-01",70126,70144,"Green-B",1,88132,88830,698,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"258","2021-12-01",70126,70144,"Green-B",1,88028,88616,588,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"259","2021-12-01",70126,70144,"Green-B",1,28612,29443,831,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"260","2021-12-01",70126,70144,"Green-B",1,28481,29130,649,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"261","2021-12-01",70126,70144,"Green-B",1,28144,28890,746,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"262","2021-12-01",70126,70144,"Green-B",1,56827,57591,764,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"263","2021-12-01",70126,70144,"Green-B",1,56352,57162,810,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"264","2021-12-01",70126,70144,"Green-B",1,71753,72716,963,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"265","2021-12-01",70126,70144,"Green-B",1,71563,72556,993,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"266","2021-12-01",70126,70144,"Green-B",1,49962,50671,709,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"267","2021-12-01",70126,70144,"Green-B",1,50964,51661,697,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"268","2021-12-01",70126,70144,"Green-B",1,50263,51098,835,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"269","2021-12-01",70126,70144,"Green-B",1,46552,47214,662,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"270","2021-12-01",70126,70144,"Green-B",1,46123,46814,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"271","2021-12-01",70126,70144,"Green-B",1,47543,48468,925,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"272","2021-12-01",70126,70144,"Green-B",1,47337,48043,706,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"273","2021-12-01",70126,70144,"Green-B",1,48539,49249,710,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"274","2021-12-01",70126,70144,"Green-B",1,49421,50112,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"275","2021-12-01",70126,70144,"Green-B",1,47985,48804,819,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"276","2021-12-01",70126,70144,"Green-B",1,77387,78048,661,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"277","2021-12-01",70126,70144,"Green-B",1,76723,77530,807,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"278","2021-12-01",70126,70144,"Green-B",1,77955,78718,763,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"279","2021-12-01",70126,70144,"Green-B",1,82638,83328,690,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"280","2021-12-01",70126,70144,"Green-B",1,83315,83934,619,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"281","2021-12-01",70126,70144,"Green-B",1,83978,84525,547,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"282","2021-12-01",70126,70144,"Green-B",1,69877,70694,817,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"283","2021-12-01",70126,70144,"Green-B",1,71080,71669,589,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"284","2021-12-01",70126,70144,"Green-B",1,75269,76050,781,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"285","2021-12-01",70126,70144,"Green-B",1,76294,76937,643,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"286","2021-12-01",70126,70144,"Green-B",1,19054,19643,589,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"287","2021-12-01",70126,70144,"Green-B",1,24392,25114,722,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"288","2021-12-01",70126,70144,"Green-B",1,23558,24261,703,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"289","2021-12-01",70126,70144,"Green-B",1,58514,59494,980,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"290","2021-12-01",70126,70144,"Green-B",1,59590,60270,680,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"291","2021-12-01",70126,70144,"Green-B",1,60442,61116,674,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"292","2021-12-01",70126,70144,"Green-B",1,59941,60753,812,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"293","2021-12-01",70126,70144,"Green-B",1,59105,59911,806,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"294","2021-12-01",70126,70144,"Green-B",1,58750,59606,856,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"295","2021-12-01",70126,70144,"Green-B",1,63186,63991,805,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"296","2021-12-01",70126,70144,"Green-B",1,63560,64317,757,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"297","2021-12-01",70126,70144,"Green-B",1,63670,64530,860,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"298","2021-12-01",70126,70144,"Green-B",1,64030,64967,937,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"299","2021-12-01",70126,70144,"Green-B",1,65474,66189,715,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"300","2021-12-01",70126,70144,"Green-B",1,64276,65515,1239,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"301","2021-12-01",70126,70144,"Green-B",1,19383,19948,565,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"302","2021-12-01",70126,70144,"Green-B",1,20041,20606,565,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"303","2021-12-01",70126,70144,"Green-B",1,20523,21065,542,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"304","2021-12-01",70126,70144,"Green-B",1,81871,82574,703,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"305","2021-12-01",70126,70144,"Green-B",1,81427,82160,733,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"306","2021-12-01",70126,70144,"Green-B",1,80438,81015,577,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"307","2021-12-01",70126,70144,"Green-B",1,39189,39786,597,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"308","2021-12-01",70126,70144,"Green-B",1,39511,40449,938,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"309","2021-12-01",70126,70144,"Green-B",1,39631,40569,938,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"310","2021-12-01",70126,70144,"Green-B",1,40064,40977,913,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"311","2021-12-01",70126,70144,"Green-B",1,41170,41921,751,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"312","2021-12-01",70126,70144,"Green-B",1,40724,41554,830,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"313","2021-12-01",70126,70144,"Green-B",1,41727,42515,788,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"314","2021-12-01",70126,70144,"Green-B",1,25481,26365,884,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"315","2021-12-01",70126,70144,"Green-B",1,25240,26003,763,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"316","2021-12-01",70126,70144,"Green-B",1,24875,25484,609,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"317","2021-12-01",70126,70144,"Green-B",1,26097,26686,589,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"318","2021-12-01",70126,70144,"Green-B",1,52823,53640,817,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"319","2021-12-01",70126,70144,"Green-B",1,52519,53540,1021,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"320","2021-12-01",70126,70144,"Green-B",1,51289,52419,1130,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"321","2021-12-01",70126,70144,"Green-B",1,53160,53948,788,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"322","2021-12-01",70126,70144,"Green-B",1,54927,55752,825,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"323","2021-12-01",70126,70144,"Green-B",1,53739,54538,799,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"324","2021-12-01",70126,70144,"Green-B",1,54167,54956,789,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"325","2021-12-01",70126,70144,"Green-B",1,54548,55285,737,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"326","2021-12-01",70126,70144,"Green-B",1,21149,21852,703,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"327","2021-12-01",70126,70144,"Green-B",1,22241,22939,698,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"328","2021-12-01",70126,70144,"Green-B",1,22004,22743,739,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"329","2021-12-01",70126,70144,"Green-B",1,33763,34730,967,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"330","2021-12-01",70126,70144,"Green-B",1,34606,35375,769,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"331","2021-12-01",70126,70144,"Green-B",1,34372,35178,806,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"332","2021-12-01",70126,70144,"Green-B",1,35076,35833,757,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"333","2021-12-01",70126,70144,"Green-B",1,42595,43304,709,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"334","2021-12-01",70126,70144,"Green-B",1,43030,43722,692,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"335","2021-12-01",70126,70144,"Green-B",1,44240,44943,703,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"336","2021-12-01",70126,70144,"Green-B",1,43812,44636,824,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"337","2021-12-01",70126,70144,"Green-B",1,36876,37692,816,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"338","2021-12-01",70126,70144,"Green-B",1,36047,36897,850,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"339","2021-12-01",70126,70144,"Green-B",1,36439,37161,722,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"340","2021-12-01",70126,70144,"Green-B",1,44795,45498,703,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"341","2021-12-01",70126,70144,"Green-B",1,67269,67942,673,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"342","2021-12-01",70126,70144,"Green-B",1,65827,66824,997,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"343","2021-12-01",70126,70144,"Green-B",1,66547,67275,728,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"344","2021-12-01",70126,70144,"Green-B",1,65730,66633,903,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"345","2021-12-01",70126,70144,"Green-B",1,68230,69029,799,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"346","2021-12-01",70126,70144,"Green-B",1,67870,68618,748,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"347","2021-12-01",70126,70144,"Green-B",1,68802,70022,1220,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"348","2021-12-01",70126,70144,"Green-B",1,68350,69144,794,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"349","2021-12-01",70126,70144,"Green-B",1,38202,38917,715,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"350","2021-12-01",70126,70144,"Green-B",1,37827,38554,727,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"351","2021-12-01",70126,70144,"Green-B",1,37203,37896,693,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"352","2021-12-01",70126,70144,"Green-B",1,32802,33494,692,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"353","2021-12-01",70126,70144,"Green-B",1,33399,34169,770,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"354","2021-12-01",70126,70144,"Green-B",1,32555,33289,734,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"355","2021-12-01",70126,70144,"Green-B",1,32793,33484,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"356","2021-12-01",70126,70144,"Green-B",1,33296,33849,553,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"357","2021-12-01",70126,70144,"Green-B",1,31979,32738,759,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"358","2021-12-01",70126,70144,"Green-B",1,57544,58254,710,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"359","2021-12-01",70126,70144,"Green-B",1,26922,27685,763,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"360","2021-12-01",70126,70144,"Green-B",1,27172,28037,865,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"361","2021-12-01",70126,70144,"Green-B",1,27781,28466,685,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"362","2021-12-01",70126,70144,"Green-B",1,26691,27358,667,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"363","2021-12-01",70126,70144,"Green-B",1,73841,74532,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"364","2021-12-01",70126,70144,"Green-B",1,74501,75192,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"365","2021-12-01",70126,70144,"Green-B",1,73286,74093,807,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"366","2021-12-01",70126,70144,"Green-B",1,60921,61744,823,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"367","2021-12-01",70126,70144,"Green-B",1,61649,62549,900,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"368","2021-12-01",70126,70144,"Green-B",1,61869,62675,806,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"369","2021-12-01",70126,70144,"Green-B",1,31638,32383,745,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"370","2021-12-01",70126,70144,"Green-B",1,29954,30875,921,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"371","2021-12-01",70126,70144,"Green-B",1,30789,31637,848,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"372","2021-12-01",70126,70144,"Green-B",1,30063,31088,1025,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"373","2021-12-01",70126,70144,"Green-B",1,30280,31283,1003,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"374","2021-12-01",70126,70144,"Green-B",1,31363,32193,830,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
